"CUSTOMER_ID";"CITY";"STATE_PROVINCE";"COUNTRY";"BIRTHDATE";"MARITAL_STATUS";"YEARLY_INCOME";"GENDER";"MEMBER_CARD";"OCCUPATION";"FULLNAME";"POPULATION"
214;"Ladner";"BC";"Canada";24-MAY-50;"M";"$30K - $50K";"M";"Bronze";"Manual";"James Frank";38000000
215;"National City";"CA";"USA";14-JUN-19;"M";"$50K - $70K";"M";"Bronze";"Professional";"Alfredo Wood";328000000
216;"Olympia";"WA";"USA";21-JUL-24;"S";"$70K - $90K";"F";"Bronze";"Professional";"Dorothy Baird";328000000
217;"Woodburn";"OR";"USA";18-APR-25;"S";"$50K - $70K";"M";"Bronze";"Skilled Manual";"George Jans";328000000
218;"Santa Anita";"DF";"Mexico";02-JUN-39;"S";"$70K - $90K";"M";"Bronze";"Professional";"Bernadine Garrison";126000000
219;"Bellflower";"CA";"USA";10-SEP-77;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Sam Zeller";328000000
220;"Torrance";"CA";"USA";16-JAN-55;"M";"$50K - $70K";"F";"Bronze";"Management";"Dorothy Ace";328000000
221;"Lynnwood";"WA";"USA";08-AUG-22;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Adria Trujillo";328000000
222;"Lemon Grove";"CA";"USA";12-MAY-72;"S";"$90K - $110K";"F";"Bronze";"Professional";"Bunny McCown";328000000
223;"Sooke";"BC";"Canada";06-MAY-63;"M";"$10K - $30K";"F";"Normal";"Manual";"Nancy Miller";38000000
224;"La Cruz";"Sinaloa";"Mexico";27-AUG-73;"M";"$10K - $30K";"F";"Golden";"Skilled Manual";"Wanda Hollar";126000000
225;"Beaverton";"OR";"USA";26-MAY-56;"S";"$30K - $50K";"M";"Bronze";"Manual";"Barbara Wallin";328000000
226;"W. Linn";"OR";"USA";25-AUG-74;"S";"$90K - $110K";"F";"Bronze";"Professional";"Michael Bruha";328000000
227;"Burbank";"CA";"USA";10-OCT-63;"S";"$30K - $50K";"F";"Bronze";"Manual";"Michael Suggs";328000000
228;"El Cajon";"CA";"USA";14-JUN-58;"M";"$90K - $110K";"F";"Normal";"Professional";"Kenneth Turner";328000000
229;"Renton";"WA";"USA";10-FEB-46;"M";"$70K - $90K";"F";"Bronze";"Management";"Lois Griffin";328000000
230;"Bellingham";"WA";"USA";13-FEB-43;"M";"$10K - $30K";"M";"Normal";"Manual";"Robert Guardamondo";328000000
231;"Oak Bay";"BC";"Canada";27-OCT-44;"M";"$30K - $50K";"F";"Bronze";"Clerical";"Bryan West";38000000
232;"Ladner";"BC";"Canada";04-AUG-11;"M";"$110K - $130K";"F";"Silver";"Management";"Vicki Welsh";38000000
233;"Sedro Woolley";"WA";"USA";23-FEB-74;"M";"$130K - $150K";"M";"Bronze";"Professional";"Harvey McCollum";328000000
234;"La Mesa";"CA";"USA";20-SEP-38;"M";"$10K - $30K";"M";"Normal";"Manual";"Mary Cramer";328000000
235;"W. Linn";"OR";"USA";12-NOV-20;"M";"$70K - $90K";"M";"Silver";"Professional";"Linda Fike";328000000
236;"Oregon City";"OR";"USA";15-NOV-30;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Sam Adair";328000000
237;"Royal Oak";"BC";"Canada";15-JUN-41;"M";"$70K - $90K";"M";"Bronze";"Management";"Jerry Kolosso";38000000
238;"Milwaukie";"OR";"USA";17-OCT-54;"M";"$10K - $30K";"F";"Normal";"Manual";"Todd Carpenter";328000000
239;"Concord";"CA";"USA";08-JUL-76;"M";"$110K - $130K";"M";"Bronze";"Professional";"Lisa Watkins";328000000
240;"Glendale";"CA";"USA";10-SEP-60;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Kevin Barrera";328000000
241;"San Andres";"DF";"Mexico";23-OCT-63;"M";"$90K - $110K";"M";"Golden";"Professional";"Maria Price";126000000
242;"San Andres";"DF";"Mexico";02-FEB-55;"S";"$10K - $30K";"M";"Normal";"Manual";"Flossie Rosemont";126000000
243;"Burnaby";"BC";"Canada";22-APR-18;"S";"$30K - $50K";"M";"Silver";"Manual";"Betty McMenama";38000000
244;"Merida";"Yucatan";"Mexico";24-JUL-45;"M";"$50K - $70K";"F";"Golden";"Professional";"Max Lyons";126000000
245;"Vancouver";"BC";"Canada";06-JUL-53;"M";"$130K - $150K";"M";"Golden";"Professional";"Christine Sandy Kurtz";38000000
246;"Lincoln Acres";"CA";"USA";18-AUG-24;"S";"$30K - $50K";"M";"Bronze";"Manual";"Rita Santry";328000000
247;"Tlaxiaco";"Oaxaca";"Mexico";02-DEC-57;"S";"$50K - $70K";"F";"Bronze";"Professional";"Catherine Quigle";126000000
248;"Tixapan";"DF";"Mexico";03-JUN-56;"S";"$30K - $50K";"M";"Bronze";"Clerical";"Patricia Christensen";126000000
249;"Richmond";"BC";"Canada";20-AUG-11;"S";"$10K - $30K";"F";"Normal";"Manual";"Anne Mercurio";38000000
250;"Lake Oswego";"OR";"USA";25-MAR-19;"S";"$30K - $50K";"M";"Normal";"Manual";"Louis McGrath";328000000
251;"La Mesa";"CA";"USA";22-MAY-75;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Rachael Wright";328000000
252;"Chula Vista";"CA";"USA";03-JUN-63;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Richard Skuce";328000000
253;"Daly City";"CA";"USA";16-JUN-24;"S";"$130K - $150K";"F";"Silver";"Professional";"George Coleman";328000000
254;"Metchosin";"BC";"Canada";26-OCT-11;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Lois Barnes";38000000
255;"Torrance";"CA";"USA";15-MAR-65;"S";"$30K - $50K";"M";"Bronze";"Manual";"Jacky Camille";328000000
256;"Haney";"BC";"Canada";15-JAN-11;"M";"$10K - $30K";"M";"Normal";"Manual";"Michelle Allenbach";38000000
257;"National City";"CA";"USA";08-FEB-58;"M";"$30K - $50K";"F";"Silver";"Manual";"Franklin Smith";328000000
258;"Coronado";"CA";"USA";12-JAN-12;"S";"$30K - $50K";"M";"Bronze";"Manual";"John Minker";328000000
259;"Cliffside";"BC";"Canada";02-NOV-77;"M";"$10K - $30K";"M";"Normal";"Manual";"Sarah Jimenez";38000000
260;"W. Linn";"OR";"USA";02-NOV-66;"M";"$50K - $70K";"M";"Golden";"Management";"Darwin Malaby";328000000
261;"Spring Valley";"CA";"USA";19-OCT-48;"S";"$130K - $150K";"M";"Bronze";"Professional";"Pamela Caldwell";328000000
262;"Westminster";"BC";"Canada";16-APR-39;"S";"$70K - $90K";"F";"Bronze";"Professional";"Roger Tinder";38000000
263;"Guadalajara";"Jalisco";"Mexico";09-AUG-46;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Joseph Kropff";126000000
264;"Sedro Woolley";"WA";"USA";18-FEB-19;"S";"$10K - $30K";"F";"Normal";"Manual";"Mimi Worsham";328000000
265;"Lake Oswego";"OR";"USA";05-NOV-76;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Ruth Bernal";328000000
266;"Cliffside";"BC";"Canada";08-FEB-46;"S";"$10K - $30K";"M";"Bronze";"Manual";"Yolanda Zimmerman";38000000
267;"Altadena";"CA";"USA";02-NOV-64;"S";"$130K - $150K";"F";"Bronze";"Professional";"Sandra Evans";328000000
268;"San Gabriel";"CA";"USA";27-APR-68;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Virginia Bowman";328000000
269;"Novato";"CA";"USA";21-APR-73;"M";"$10K - $30K";"F";"Normal";"Manual";"Mary Coleman";328000000
270;"San Diego";"CA";"USA";17-JAN-80;"S";"$70K - $90K";"M";"Bronze";"Management";"Kevin Chrisulis";328000000
271;"Ladner";"BC";"Canada";14-MAY-38;"S";"$10K - $30K";"M";"Normal";"Manual";"Lee Whitcomb";38000000
272;"Hidalgo";"Zacatecas";"Mexico";11-OCT-16;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Brian Turcios";126000000
273;"Long Beach";"CA";"USA";02-AUG-25;"S";"$30K - $50K";"F";"Bronze";"Manual";"Jennifer Confetti";328000000
274;"Albany";"OR";"USA";03-MAR-11;"S";"$30K - $50K";"M";"Golden";"Skilled Manual";"Geneva Takemura";328000000
275;"Torrance";"CA";"USA";02-JAN-50;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Lynn Campbell";328000000
276;"Ballard";"WA";"USA";25-SEP-71;"M";"$110K - $130K";"M";"Bronze";"Professional";"Nina Smith";328000000
277;"Bellingham";"WA";"USA";15-MAY-59;"S";"$50K - $70K";"M";"Bronze";"Management";"Darrell Vuong";328000000
278;"Edmonds";"WA";"USA";21-SEP-24;"M";"$10K - $30K";"F";"Normal";"Manual";"Eric Abbott";328000000
279;"Cliffside";"BC";"Canada";10-OCT-62;"S";"$110K - $130K";"F";"Golden";"Management";"Doris Liff";38000000
280;"Lebanon";"OR";"USA";17-NOV-68;"S";"$50K - $70K";"F";"Silver";"Manual";"John Steinberg";328000000
281;"Bellflower";"CA";"USA";12-AUG-29;"S";"$50K - $70K";"F";"Bronze";"Management";"Jerry Megel";328000000
282;"Spring Valley";"CA";"USA";12-AUG-31;"S";"$50K - $70K";"F";"Silver";"Professional";"John Styles";328000000
283;"Novato";"CA";"USA";03-FEB-11;"S";"$50K - $70K";"M";"Bronze";"Skilled Manual";"Shirley Head";328000000
284;"San Carlos";"CA";"USA";26-MAR-47;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"James Story";328000000
285;"Woodland Hills";"CA";"USA";17-SEP-13;"M";"$30K - $50K";"F";"Golden";"Clerical";"Jean Boone";328000000
286;"Camacho";"Zacatecas";"Mexico";22-JUN-64;"S";"$110K - $130K";"F";"Golden";"Professional";"Ralph Mccoy";126000000
287;"Arcadia";"CA";"USA";15-JUN-55;"M";"$50K - $70K";"F";"Golden";"Professional";"Anne Tuck";328000000
288;"Downey";"CA";"USA";21-DEC-76;"M";"$30K - $50K";"F";"Normal";"Manual";"Joy Sincich";328000000
289;"Los Angeles";"CA";"USA";09-JUN-48;"S";"$30K - $50K";"F";"Bronze";"Manual";"Bertha Jameson";328000000
290;"Everett";"WA";"USA";07-SEP-66;"S";"$130K - $150K";"M";"Bronze";"Management";"Charles Sanchez";328000000
291;"N. Vancouver";"BC";"Canada";03-MAR-67;"S";"$90K - $110K";"M";"Bronze";"Professional";"Wanda Parks";38000000
292;"Daly City";"CA";"USA";08-OCT-62;"M";"$70K - $90K";"M";"Bronze";"Professional";"Nathan Vij";328000000
293;"Walla Walla";"WA";"USA";20-MAR-38;"M";"$30K - $50K";"M";"Golden";"Manual";"Corinne Zugschwert";328000000
294;"Imperial Beach";"CA";"USA";23-APR-35;"S";"$30K - $50K";"F";"Bronze";"Manual";"Michelle Adams";328000000
295;"Richmond";"CA";"USA";17-MAY-51;"S";"$150K +";"M";"Silver";"Professional";"Donahue Steen";328000000
296;"Los Angeles";"CA";"USA";21-MAR-19;"M";"$130K - $150K";"F";"Golden";"Professional";"John Baker";328000000
297;"Newton";"BC";"Canada";14-AUG-12;"M";"$30K - $50K";"F";"Bronze";"Manual";"Keith Pearl";38000000
298;"Merida";"Yucatan";"Mexico";21-JUL-58;"M";"$50K - $70K";"F";"Bronze";"Professional";"Sarah Roundtree";126000000
299;"Ladner";"BC";"Canada";10-SEP-70;"M";"$130K - $150K";"F";"Bronze";"Management";"Lawrence Bollin";38000000
300;"Port Hammond";"BC";"Canada";14-SEP-10;"M";"$30K - $50K";"M";"Bronze";"Manual";"Fred Hopkins";38000000
301;"Coronado";"CA";"USA";03-JAN-78;"M";"$30K - $50K";"F";"Golden";"Skilled Manual";"Caroline Vicknair";328000000
302;"Marysville";"WA";"USA";04-JUN-21;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Nancy McPhearson";328000000
303;"Fremont";"CA";"USA";22-FEB-44;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Anna Albright";328000000
304;"Albany";"OR";"USA";25-APR-27;"M";"$90K - $110K";"M";"Normal";"Management";"Phyllis Thomas";328000000
305;"Langley";"BC";"Canada";10-JUN-31;"S";"$70K - $90K";"F";"Bronze";"Professional";"Tina Perko";38000000
306;"Langley";"BC";"Canada";17-AUG-23;"M";"$50K - $70K";"M";"Bronze";"Professional";"Jane McCarty";38000000
307;"Sedro Woolley";"WA";"USA";10-OCT-56;"S";"$130K - $150K";"F";"Bronze";"Professional";"Scot Bent";328000000
308;"Burlingame";"CA";"USA";12-MAR-13;"M";"$130K - $150K";"F";"Bronze";"Professional";"Pat Chambers";328000000
309;"Sooke";"BC";"Canada";05-JUN-33;"S";"$110K - $130K";"M";"Bronze";"Management";"Stanley Bellifa";38000000
310;"San Andres";"DF";"Mexico";05-MAR-62;"S";"$50K - $70K";"F";"Bronze";"Professional";"Samuel Johnson";126000000
311;"Pomona";"CA";"USA";19-JUL-65;"S";"$30K - $50K";"M";"Bronze";"Manual";"Janice Vrins";328000000
312;"Downey";"CA";"USA";04-MAY-76;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Christinia Mcdonald";328000000
313;"Palo Alto";"CA";"USA";21-JUN-31;"S";"$30K - $50K";"M";"Bronze";"Manual";"Ole Weldon";328000000
314;"Everett";"WA";"USA";15-SEP-27;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Ruth Choin";328000000
315;"Acapulco";"Guerrero";"Mexico";12-NOV-13;"M";"$30K - $50K";"M";"Silver";"Manual";"Sharon Crow";126000000
316;"Tlaxiaco";"Oaxaca";"Mexico";13-JUL-55;"M";"$50K - $70K";"M";"Bronze";"Professional";"Robert Avalos";126000000
317;"Redmond";"WA";"USA";26-JUL-15;"M";"$150K +";"M";"Golden";"Management";"Eric Jacobsen";328000000
318;"Haney";"BC";"Canada";09-NOV-72;"M";"$10K - $30K";"F";"Normal";"Manual";"Pamela Castro";38000000
319;"Burien";"WA";"USA";24-APR-57;"M";"$70K - $90K";"F";"Bronze";"Management";"Sylvia Caldwell";328000000
320;"Mexico City";"Mexico";"Mexico";24-FEB-72;"M";"$130K - $150K";"F";"Bronze";"Professional";"Russell Reed";126000000
321;"Merida";"Yucatan";"Mexico";18-MAR-50;"S";"$90K - $110K";"M";"Bronze";"Professional";"Victor Kelley";126000000
322;"Hidalgo";"Zacatecas";"Mexico";22-FEB-74;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Damon Taylor";126000000
323;"Lemon Grove";"CA";"USA";12-DEC-69;"M";"$30K - $50K";"F";"Golden";"Skilled Manual";"Rebecca Robinson";328000000
324;"Ladner";"BC";"Canada";11-DEC-58;"S";"$30K - $50K";"M";"Bronze";"Clerical";"Andrea Thomsen";38000000
325;"Burien";"WA";"USA";01-NOV-40;"M";"$10K - $30K";"F";"Normal";"Manual";"Douglas Baldwin";328000000
326;"Anacortes";"WA";"USA";10-AUG-43;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Ian Yuhasz";328000000
327;"Royal Oak";"BC";"Canada";18-SEP-38;"M";"$50K - $70K";"F";"Normal";"Professional";"Jovita Carmody";38000000
328;"Oregon City";"OR";"USA";01-MAR-11;"S";"$70K - $90K";"M";"Bronze";"Professional";"Lynn Gonzales";328000000
329;"San Gabriel";"CA";"USA";15-DEC-68;"S";"$30K - $50K";"F";"Bronze";"Manual";"Phyllis Allen";328000000
330;"Westminster";"BC";"Canada";17-MAR-38;"S";"$10K - $30K";"F";"Normal";"Manual";"Johnny Caprio";38000000
331;"Mill Valley";"CA";"USA";12-FEB-56;"S";"$30K - $50K";"M";"Bronze";"Manual";"Lanna Slaven";328000000
332;"Palo Alto";"CA";"USA";10-JUN-60;"M";"$30K - $50K";"M";"Normal";"Manual";"Fred Ortiz";328000000
333;"Newport Beach";"CA";"USA";04-MAY-64;"S";"$70K - $90K";"F";"Bronze";"Professional";"John Beaver";328000000
334;"Orizaba";"Veracruz";"Mexico";11-MAY-13;"S";"$70K - $90K";"F";"Bronze";"Professional";"Albert Rhodes";126000000
335;"Tacoma";"WA";"USA";24-JUN-30;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Scott Kaffer";328000000
336;"Bellflower";"CA";"USA";12-SEP-35;"M";"$10K - $30K";"M";"Silver";"Manual";"Jennifer Bales";328000000
337;"Santa Anita";"DF";"Mexico";19-MAR-33;"M";"$10K - $30K";"F";"Normal";"Manual";"Louis Stotka";126000000
338;"Bellingham";"WA";"USA";04-FEB-31;"M";"$10K - $30K";"M";"Normal";"Manual";"Sandra Maynard";328000000
339;"Langley";"BC";"Canada";19-AUG-58;"S";"$130K - $150K";"F";"Bronze";"Management";"Gracia Tuell";38000000
340;"Acapulco";"Guerrero";"Mexico";26-JUL-21;"M";"$150K +";"F";"Golden";"Management";"Timothy Burnett";126000000
341;"Olympia";"WA";"USA";14-MAR-35;"M";"$10K - $30K";"M";"Bronze";"Skilled Manual";"James Haugh";328000000
342;"La Mesa";"CA";"USA";20-JUL-70;"M";"$30K - $50K";"F";"Golden";"Skilled Manual";"Paula Moberly";328000000
343;"Colma";"CA";"USA";09-AUG-39;"M";"$150K +";"F";"Silver";"Professional";"Eric Meyer";328000000
344;"Santa Anita";"DF";"Mexico";05-JUN-32;"S";"$130K - $150K";"M";"Bronze";"Management";"Gloria Orona";126000000
345;"Burnaby";"BC";"Canada";27-APR-63;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Ruth Warmack";38000000
346;"Salem";"OR";"USA";27-MAR-65;"M";"$30K - $50K";"M";"Silver";"Manual";"Joanna Wall";328000000
347;"Bellingham";"WA";"USA";19-SEP-45;"S";"$10K - $30K";"F";"Normal";"Manual";"Sabria Appelbaum";328000000
348;"Sedro Woolley";"WA";"USA";25-DEC-23;"M";"$130K - $150K";"M";"Bronze";"Professional";"Jeffrey Kung";328000000
349;"Guadalajara";"Jalisco";"Mexico";16-AUG-59;"S";"$110K - $130K";"F";"Bronze";"Professional";"Gloria Wilson";126000000
350;"Long Beach";"CA";"USA";10-FEB-28;"S";"$150K +";"F";"Silver";"Professional";"Phyllis Tuffield";328000000
351;"Tlaxiaco";"Oaxaca";"Mexico";04-FEB-19;"M";"$90K - $110K";"M";"Bronze";"Professional";"Patricia Ping";126000000
352;"W. Linn";"OR";"USA";09-JUL-40;"M";"$70K - $90K";"F";"Normal";"Management";"David Shepard";328000000
353;"Richmond";"BC";"Canada";24-JAN-12;"M";"$10K - $30K";"F";"Normal";"Manual";"James Bailey";38000000
354;"Yakima";"WA";"USA";06-JUL-42;"M";"$150K +";"F";"Golden";"Management";"Susan Chestnut";328000000
355;"Bremerton";"WA";"USA";18-SEP-31;"S";"$10K - $30K";"F";"Normal";"Manual";"Delia Toone";328000000
356;"Mill Valley";"CA";"USA";23-JUN-26;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Thomas Armstrong";328000000
357;"Ladner";"BC";"Canada";08-SEP-72;"M";"$110K - $130K";"M";"Bronze";"Professional";"Mary Billstrom";38000000
358;"Sooke";"BC";"Canada";11-OCT-69;"M";"$30K - $50K";"F";"Golden";"Manual";"Robert Stotka";38000000
359;"Imperial Beach";"CA";"USA";09-OCT-12;"M";"$70K - $90K";"F";"Bronze";"Professional";"Danielle Johnson";328000000
360;"La Mesa";"CA";"USA";13-AUG-49;"M";"$30K - $50K";"M";"Bronze";"Manual";"Bonnie Lepro";328000000
361;"Milwaukie";"OR";"USA";24-SEP-67;"S";"$50K - $70K";"F";"Bronze";"Professional";"Carol Elliott";328000000
362;"Shawnee";"BC";"Canada";05-AUG-42;"M";"$10K - $30K";"F";"Normal";"Manual";"Shanay Steelman";38000000
363;"San Gabriel";"CA";"USA";21-OCT-54;"M";"$130K - $150K";"F";"Bronze";"Professional";"Frances Adams";328000000
364;"Glendale";"CA";"USA";24-OCT-65;"M";"$50K - $70K";"F";"Silver";"Skilled Manual";"Alma Poorbaugh";328000000
365;"Burlingame";"CA";"USA";13-FEB-63;"S";"$50K - $70K";"F";"Bronze";"Professional";"Neal Hasty";328000000
366;"National City";"CA";"USA";15-JUL-76;"S";"$130K - $150K";"M";"Bronze";"Professional";"Steven Betsekas";328000000
367;"Port Hammond";"BC";"Canada";06-MAR-28;"S";"$50K - $70K";"F";"Bronze";"Professional";"Arvid Ziegler";38000000
368;"Shawnee";"BC";"Canada";09-MAY-12;"S";"$90K - $110K";"F";"Bronze";"Professional";"Ann Weyerhaeuser";38000000
369;"Altadena";"CA";"USA";05-OCT-27;"M";"$30K - $50K";"F";"Bronze";"Manual";"Dorothy Robinson";328000000
370;"Santa Monica";"CA";"USA";27-SEP-77;"M";"$30K - $50K";"M";"Bronze";"Manual";"June Brunner";328000000
371;"Berkeley";"CA";"USA";21-NOV-41;"M";"$90K - $110K";"M";"Bronze";"Professional";"Judith Frazier";328000000
372;"Bellingham";"WA";"USA";23-APR-67;"M";"$10K - $30K";"M";"Bronze";"Manual";"Michelle Rector";328000000
373;"Corvallis";"OR";"USA";16-JUL-17;"S";"$10K - $30K";"F";"Normal";"Manual";"Mari Caldwell";328000000
374;"Lynnwood";"WA";"USA";16-APR-46;"M";"$30K - $50K";"F";"Bronze";"Professional";"Linda Gonzales";328000000
375;"Newton";"BC";"Canada";11-NOV-21;"S";"$30K - $50K";"F";"Bronze";"Professional";"Alan Monitor";38000000
376;"Lake Oswego";"OR";"USA";12-JUN-20;"S";"$50K - $70K";"M";"Normal";"Professional";"Elsie Lewin";328000000
377;"Beverly Hills";"CA";"USA";02-JUL-46;"M";"$70K - $90K";"F";"Bronze";"Professional";"Bev Desalvo";328000000
378;"Spokane";"WA";"USA";15-JUL-69;"S";"$30K - $50K";"M";"Silver";"Manual";"Oscar Alpuerto";328000000
379;"Fremont";"CA";"USA";28-JUN-43;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Cecelia Marshall";328000000
380;"Berkeley";"CA";"USA";02-FEB-16;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Gabriel Bockenkamp";328000000
381;"Glendale";"CA";"USA";26-MAY-58;"M";"$10K - $30K";"F";"Bronze";"Skilled Manual";"Alice Kesterson";328000000
382;"Richmond";"BC";"Canada";25-JUN-33;"M";"$30K - $50K";"M";"Golden";"Manual";"J. Phillip Alexander";38000000
383;"Novato";"CA";"USA";13-OCT-17;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"R. Morgan Mendoza";328000000
384;"Anacortes";"WA";"USA";13-SEP-33;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Pam Herrick";328000000
385;"Langford";"BC";"Canada";06-OCT-10;"M";"$50K - $70K";"F";"Golden";"Management";"James McCoy";38000000
386;"Langford";"BC";"Canada";10-AUG-34;"M";"$50K - $70K";"F";"Bronze";"Professional";"Rossane Thoreson";38000000
387;"Walla Walla";"WA";"USA";28-JUL-30;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Victoria Snowden";328000000
388;"Arcadia";"CA";"USA";27-JUL-18;"S";"$50K - $70K";"F";"Bronze";"Professional";"Donald Blanton";328000000
389;"Santa Fe";"DF";"Mexico";17-JUL-70;"M";"$50K - $70K";"M";"Bronze";"Professional";"Cornett Gibbens";126000000
390;"Fremont";"CA";"USA";26-MAR-73;"S";"$30K - $50K";"M";"Bronze";"Manual";"Paul Alcorn";328000000
391;"Bellflower";"CA";"USA";18-JUL-80;"S";"$30K - $50K";"M";"Bronze";"Professional";"Virginia Miller";328000000
392;"Salem";"OR";"USA";17-SEP-41;"M";"$30K - $50K";"F";"Bronze";"Management";"Henry Campen";328000000
393;"San Diego";"CA";"USA";03-JUL-29;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Connie Coffman";328000000
394;"Concord";"CA";"USA";17-FEB-10;"S";"$30K - $50K";"M";"Bronze";"Manual";"Jared Bustamante";328000000
395;"San Diego";"CA";"USA";03-AUG-56;"M";"$70K - $90K";"F";"Golden";"Professional";"Carla Eldridge";328000000
396;"National City";"CA";"USA";12-APR-73;"M";"$30K - $50K";"F";"Bronze";"Management";"Barbara Sipsy";328000000
397;"San Andres";"DF";"Mexico";22-NOV-65;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Dorothy Weimer";126000000
398;"Lebanon";"OR";"USA";02-NOV-14;"S";"$10K - $30K";"M";"Normal";"Manual";"Richard Irwin";328000000
399;"Burbank";"CA";"USA";15-DEC-30;"M";"$50K - $70K";"M";"Bronze";"Professional";"Alma Son";328000000
400;"Yakima";"WA";"USA";23-OCT-20;"M";"$50K - $70K";"F";"Bronze";"Management";"Cornelius Brandon";328000000
401;"Vancouver";"BC";"Canada";14-JUL-29;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Monica Quintana";38000000
402;"Guadalajara";"Jalisco";"Mexico";15-MAR-15;"S";"$70K - $90K";"F";"Bronze";"Management";"John Colon";126000000
403;"Oak Bay";"BC";"Canada";03-SEP-43;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Brenda Barlow";38000000
404;"Woodland Hills";"CA";"USA";10-AUG-75;"M";"$50K - $70K";"M";"Bronze";"Professional";"Ronald Adina";328000000
405;"Bellflower";"CA";"USA";24-APR-19;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Michael Bohling";328000000
406;"West Covina";"CA";"USA";03-AUG-54;"S";"$30K - $50K";"M";"Normal";"Manual";"Sam Wheeler";328000000
407;"Everett";"WA";"USA";20-SEP-23;"M";"$50K - $70K";"M";"Normal";"Management";"Abraham Swearengin";328000000
408;"Santa Monica";"CA";"USA";16-JUL-16;"M";"$50K - $70K";"F";"Golden";"Professional";"David Givens";328000000
409;"La Jolla";"CA";"USA";11-MAY-48;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Glenna Beanston";328000000
410;"Sooke";"BC";"Canada";10-APR-50;"S";"$50K - $70K";"M";"Bronze";"Professional";"Dirk Bruno";38000000
411;"Redmond";"WA";"USA";02-OCT-29;"M";"$10K - $30K";"M";"Normal";"Manual";"Alexander Berger";328000000
412;"Portland";"OR";"USA";22-MAY-60;"M";"$110K - $130K";"M";"Silver";"Management";"Marcia Sultan";328000000
413;"Santa Cruz";"CA";"USA";13-NOV-26;"M";"$10K - $30K";"F";"Golden";"Skilled Manual";"Martin Svoboda";328000000
414;"Vancouver";"BC";"Canada";18-AUG-77;"M";"$30K - $50K";"F";"Normal";"Manual";"Mary Tullao";38000000
415;"Langley";"BC";"Canada";28-JUN-56;"S";"$50K - $70K";"M";"Normal";"Professional";"Irene Hernandez";38000000
